total_sqft,bath,balcony,price,bhk,price_per_sqft,availability_binary,location_encoded
2150.0,4.0,0.0,240.0,3.0,11162.79,1,150.17465502404454
1450.0,3.0,2.0,55.0,3.0,3793.1,1,68.2495071772065
1630.0,3.0,2.0,68.29,3.0,4189.57,0,74.77236432006363
708.0,1.0,1.0,40.0,2.0,5649.72,1,56.641923696865554
1250.0,2.0,1.0,76.0,2.0,6080.0,1,86.93027656500465
1400.0,2.0,1.0,95.0,3.0,6785.71,1,94.17701069131341
1670.0,2.0,3.0,57.0,3.0,3413.17,1,101.7840148402151
1750.0,3.0,2.0,100.0,3.0,5714.29,1,118.1921750092479
1404.0,2.0,1.0,71.0,2.0,5056.98,1,72.61436778312101
1715.0,2.0,2.0,95.0,3.0,5539.36,1,89.34444310621203
630.0,1.0,1.0,34.65,1.0,5500.0,0,53.808698781325596
1752.12,3.0,2.0,135.0,3.0,7704.95,1,105.70767785114487
1650.0,3.0,2.0,78.0,3.0,4727.27,1,81.07197041307032
1295.0,2.0,1.0,55.47,2.0,4283.4,1,59.404509119061444
1800.0,3.0,2.0,252.0,3.0,14000.0,1,217.44204232618813
1346.0,2.0,1.0,74.03,2.0,5500.0,0,101.7840148402151
1150.0,2.0,2.0,55.0,2.0,4782.61,1,65.67934527351953
3309.0,4.0,3.0,325.0,4.0,9821.7,1,150.68663756011136
1190.0,2.0,2.0,30.35,3.0,2550.42,0,33.822739447116064
1620.0,3.0,2.0,98.0,3.0,6049.38,1,68.08843668269637
950.0,2.0,1.0,46.96,2.0,4943.16,0,93.08016189171002
2450.0,3.0,0.0,120.0,3.0,4897.96,1,105.70767785114487
1220.0,2.0,1.0,35.23,3.0,2887.7,0,45.86169179875348
850.0,2.0,1.0,30.0,2.0,3529.41,1,60.574655024044546
1020.0,2.0,2.0,63.0,2.0,6176.47,1,113.47951965144446
1100.0,2.0,2.0,50.0,2.0,4545.45,1,59.608275814207914
1150.0,2.0,2.0,126.0,2.0,10956.52,1,152.24950717720648
1760.0,2.0,2.0,130.0,3.0,7386.36,0,134.88880586568177
1800.0,3.0,3.0,110.0,3.0,6111.11,1,108.21647286401273
1070.0,2.0,1.0,54.0,2.0,5046.73,1,83.08736371355558
1440.0,2.0,0.0,95.0,2.0,6597.22,1,77.85926719501393
900.0,2.0,1.0,40.0,2.0,4444.44,1,71.17693959335189
1130.0,2.0,1.0,42.16,2.0,3730.97,0,95.69101734328692
1320.0,2.0,1.0,165.0,2.0,12500.0,1,164.2954708991111
1270.0,2.0,1.0,98.0,2.0,7716.54,0,75.30968638549504
1200.0,2.0,1.0,62.0,2.0,5166.67,1,112.94931004808909
1200.0,2.0,1.0,74.0,2.0,6166.67,1,102.3493100480891
929.0,2.0,0.0,50.17,2.0,5400.43,1,65.42814556089878
500.0,3.0,2.0,65.0,5.0,13000.0,1,67.70174048764027
1464.0,3.0,2.0,56.0,3.0,3825.14,1,64.31221252003712
3600.0,4.0,3.0,400.0,4.0,11111.11,1,94.17701069131341
2000.0,4.0,2.0,99.0,4.0,4950.0,1,94.18663756011136
1208.0,2.0,1.0,49.0,2.0,4056.29,1,59.608275814207914
1130.0,2.0,2.0,60.0,2.0,5309.73,1,185.1356157211556
1753.0,3.0,2.0,120.0,3.0,6845.41,1,101.29109170674091
600.0,3.0,2.0,58.0,3.0,9666.67,1,83.50387918670378
1196.0,2.0,2.0,94.42,2.0,7894.65,0,89.34444310621203
1150.0,3.0,3.0,52.5,2.0,4565.22,1,71.11206892541745
1128.0,2.0,1.0,63.0,2.0,5585.11,0,53.808698781325596
1000.0,2.0,1.0,53.0,2.0,5300.0,1,82.5493100480891
1035.0,2.0,1.0,45.0,2.0,4347.83,1,75.87632096081032
950.0,2.0,1.0,32.0,2.0,3368.42,1,44.89685589649679
1075.0,2.0,1.0,36.0,3.0,3348.84,1,44.55049167111935
1040.0,2.0,1.0,48.5,2.0,4663.46,1,95.69101734328692
720.0,2.0,1.0,45.0,2.0,6250.0,0,63.613834855771074
1511.0,3.0,1.0,95.0,3.0,6287.23,1,112.67026200961783
1300.0,3.0,1.0,58.0,3.0,4461.54,1,68.44956878005569
1545.0,3.0,1.0,68.75,3.0,4449.84,0,89.34444310621203
375.0,2.0,0.0,26.0,1.0,6933.33,1,74.69618216003182
1062.0,2.0,3.0,38.0,2.0,3578.15,1,77.85926719501393
1115.0,2.0,1.0,40.0,2.0,3587.44,1,62.59331878005568
1000.0,2.0,1.0,35.0,2.0,3500.0,1,103.5879022763704
883.0,2.0,1.0,45.0,2.0,5096.26,0,49.69468704594242
1195.0,2.0,1.0,70.0,2.0,5857.74,0,101.7840148402151
1200.0,3.0,1.0,165.0,4.0,13750.0,1,108.76369723558031
700.0,1.0,0.0,41.0,1.0,5857.14,1,64.40581878005568
1246.0,2.0,1.0,67.0,2.0,5377.21,1,72.61436778312101
2805.0,5.0,3.0,154.0,4.0,5490.2,0,79.38011573594717
1584.0,3.0,0.0,65.0,3.0,4103.54,1,57.574958931433876
3000.0,5.0,1.0,275.0,4.0,9166.67,1,149.37403930288897
1175.0,2.0,2.0,48.0,3.0,4085.11,1,95.04564388245807
1595.0,3.0,2.0,115.0,3.0,7210.03,0,98.18663756011136
1353.0,2.0,2.0,110.0,2.0,8130.08,1,101.29109170674091
1599.0,3.0,2.0,125.0,3.0,7817.39,0,53.808698781325596
1150.0,2.0,1.0,70.0,2.0,6086.96,1,95.69101734328692
1155.0,2.0,2.0,42.74,2.0,3700.43,1,70.81065253468918
1200.0,2.0,0.0,85.0,1.0,7083.33,1,83.57465502404455
3000.0,4.0,0.0,120.0,4.0,4000.0,1,80.00016172672764
1867.0,3.0,1.0,160.0,3.0,8569.9,1,112.78540939002784
1251.0,2.0,1.0,47.0,2.0,3756.99,0,83.55954020079305
1028.0,2.0,1.0,45.5,2.0,4426.07,0,80.20775837340757
1222.0,2.0,2.0,45.0,2.0,3682.49,1,88.62480834669141
1170.0,2.0,1.0,66.0,3.0,5641.03,1,80.32281452865166
2400.0,4.0,1.0,245.0,3.0,10208.33,1,134.88880586568177
1385.0,2.0,2.0,48.48,3.0,3500.36,1,88.89206878005568
1372.0,2.0,1.0,68.0,2.0,4956.27,1,86.66820288923934
1282.0,2.0,2.0,49.0,3.0,3822.15,1,64.10048126001855
3000.0,3.0,1.0,528.0,5.0,17600.0,1,269.7183187800557
1135.0,2.0,1.0,39.73,2.0,3500.44,1,70.37033170376974
1768.0,3.0,2.0,101.0,3.0,5712.67,0,95.69101734328692
1325.0,2.0,1.0,90.0,3.0,6792.45,1,99.17465502404454
1599.0,3.0,2.0,99.0,3.0,6191.37,0,53.808698781325596
1500.0,3.0,1.0,61.95,3.0,4130.0,0,95.69101734328692
2610.0,3.0,0.0,499.0,3.0,19118.77,1,138.02465502404453
1286.0,2.0,2.0,63.0,2.0,4898.91,1,55.1206475013358
2845.0,5.0,1.0,140.0,5.0,4920.91,1,104.98310334936303
1600.0,2.0,0.0,50.0,3.0,3125.0,1,81.93663756011136
1317.5,2.0,0.0,63.77,2.0,4840.23,0,96.01278074486788
3450.0,5.0,2.0,260.0,3.0,7536.23,1,134.88880586568177
1102.0,2.0,2.0,53.67,2.0,4870.24,0,66.63382751202228
1350.0,2.0,2.0,54.0,2.0,4000.0,1,75.87632096081032
1200.0,2.0,2.0,42.0,3.0,3500.0,1,102.42419931836227
1800.0,1.0,1.0,80.0,2.0,4444.44,1,89.62442504007424
950.0,2.0,1.0,40.0,2.0,4210.53,1,68.06786820367687
525.0,1.0,1.0,27.25,1.0,5190.48,0,70.37033170376974
656.0,2.0,1.0,25.0,2.0,3810.98,1,56.05573750667904
1056.0,2.0,1.0,80.0,2.0,7575.76,1,119.27465502404455
595.0,1.0,1.0,33.32,1.0,5600.0,0,80.32281452865166
1080.0,2.0,2.0,50.0,2.0,4629.63,1,83.57465502404455
2225.0,3.0,1.0,160.0,3.0,7191.01,0,94.17701069131341
1490.0,3.0,1.0,84.0,3.0,5637.58,1,55.426952153123075
2000.0,4.0,1.0,300.0,4.0,15000.0,1,123.2012930622346
1550.0,3.0,3.0,100.0,3.0,6451.61,1,101.7840148402151
1160.0,2.0,1.0,55.0,2.0,4741.38,1,75.79109170674091
2100.0,3.0,2.0,125.0,3.0,5952.38,1,101.7840148402151
1404.0,2.0,1.0,69.3,2.0,4935.9,1,72.61436778312101
2230.0,4.0,3.0,225.0,4.0,10089.69,1,101.7840148402151
1544.0,3.0,0.0,120.0,3.0,7772.02,1,99.43663756011136
1305.0,2.0,1.0,58.7,3.0,4498.08,0,127.52601078902835
1230.0,2.0,2.0,80.0,2.0,6504.07,1,93.08016189171002
1200.0,2.0,0.0,65.0,2.0,5416.67,1,82.79109170674091
1460.0,3.0,1.0,73.0,3.0,5000.0,1,105.70767785114487
967.0,2.0,3.0,45.0,2.0,4653.57,1,61.56278673960093
540.0,1.0,1.0,36.0,1.0,6666.67,1,99.17465502404454
715.0,1.0,2.0,46.0,1.0,6433.57,0,65.67934527351953
2500.0,3.0,2.0,313.0,3.0,12520.0,1,95.69101734328692
1578.0,3.0,1.0,180.0,3.0,11406.84,1,110.39236432006363
1020.0,2.0,1.0,48.95,2.0,4799.02,1,65.64701146334261
1020.0,2.0,1.0,40.0,2.0,3921.57,1,71.44012843608716
1253.0,2.0,1.0,102.0,2.0,8140.46,1,164.2954708991111
1180.0,2.0,2.0,42.0,2.0,3559.32,1,62.71807860577792
961.0,2.0,2.0,38.0,2.0,3954.21,1,87.70332501717469
1419.0,3.0,3.0,75.0,3.0,5285.41,1,62.305367783121014
1709.0,3.0,2.0,150.0,3.0,8777.06,1,105.70767785114487
1600.0,2.0,0.0,115.0,2.0,7187.5,1,98.18663756011136
416.0,1.0,1.0,18.5,1.0,4447.12,0,128.40581878005568
1100.0,2.0,2.0,98.0,2.0,8909.09,1,119.08847955638389
1430.0,2.0,1.0,65.0,3.0,4545.45,1,86.66820288923934
1260.0,2.0,2.0,45.0,2.0,3571.43,1,86.5493100480891
1630.0,3.0,2.0,85.0,3.0,5214.72,1,93.96831878005568
1249.0,3.0,2.0,44.71,3.0,3579.66,0,101.7840148402151
1450.0,2.0,3.0,85.0,3.0,5862.07,1,75.0762930622346
2791.0,3.0,1.0,223.0,3.0,7989.97,0,175.91046787431756
600.0,1.0,0.0,90.0,1.0,15000.0,1,81.95775837340757
834.0,1.0,1.0,60.0,1.0,7194.24,1,75.79109170674091
2060.0,3.0,2.0,140.0,3.0,6796.12,1,88.62480834669141
891.0,2.0,1.0,25.0,2.0,2805.84,1,61.56278673960093
1133.0,2.0,1.0,49.07,2.0,4330.98,1,59.404509119061444
1075.0,2.0,1.0,37.0,3.0,3441.86,1,44.55049167111935
3000.0,5.0,2.0,260.0,4.0,8666.67,0,231.2910917067409
2440.0,5.0,2.0,425.0,4.0,17418.03,1,114.03716064341374
1200.0,2.0,2.0,55.0,2.0,4583.33,1,77.85926719501393
1075.0,2.0,2.0,45.8,2.0,4260.47,1,80.00016172672764
1140.0,2.0,2.0,40.0,2.0,3508.77,1,62.68576940657381
2160.0,5.0,1.0,250.0,6.0,11574.07,1,106.66850558227172
1090.0,2.0,1.0,42.0,2.0,3853.21,1,59.404509119061444
1790.0,3.0,0.0,100.0,3.0,5586.59,1,95.69101734328692
1920.0,3.0,2.0,134.0,3.0,6979.17,0,134.88880586568177
1374.0,2.0,2.0,95.0,2.0,6914.12,1,123.2012930622346
1445.0,3.0,2.0,95.0,3.0,6574.39,1,80.32281452865166
711.0,1.0,1.0,36.0,1.0,5063.29,0,62.305367783121014
1500.0,3.0,3.0,95.0,3.0,6333.33,1,74.374187149727
1720.0,3.0,3.0,100.0,3.0,5813.95,1,95.69101734328692
1400.0,3.0,2.0,60.0,3.0,4285.71,1,50.98228439002784
1030.0,2.0,2.0,49.0,2.0,4757.28,1,108.03524574979672
1200.0,2.0,1.0,85.0,2.0,7083.33,1,65.64701146334261
1375.0,3.0,2.0,70.0,3.0,5090.91,0,86.93663756011136
1050.0,1.0,0.0,56.0,2.0,5333.33,1,140.43547889423215
2250.0,3.0,2.0,160.0,3.0,7111.11,1,92.57383100480891
1000.0,2.0,2.0,50.0,2.0,5000.0,1,86.93027656500465
469.0,1.0,0.0,25.0,1.0,5330.49,1,58.31150456731323
3800.0,4.0,3.0,250.0,4.0,6578.95,1,93.08016189171002
883.0,2.0,1.0,29.0,2.0,3284.26,1,49.69468704594242
1820.0,2.0,3.0,86.0,3.0,4725.27,1,63.9797700160297
1440.0,2.0,3.0,65.0,3.0,4513.89,1,69.0088053657302
3600.0,4.0,1.0,160.0,6.0,4444.44,1,109.43663756011136
2500.0,5.0,2.0,325.0,4.0,13000.0,1,199.94208922040087
1225.0,2.0,2.0,48.0,2.0,3918.37,0,77.38636912471897
875.0,2.0,3.0,52.8,2.0,6034.29,1,59.608275814207914
750.0,1.0,2.0,40.0,1.0,5333.33,1,62.68710334936303
1180.0,2.0,3.0,80.0,2.0,6779.66,1,101.73527292668523
1194.0,2.0,2.0,47.0,2.0,3936.35,1,79.38011573594717
1500.0,2.0,2.0,62.0,3.0,4133.33,1,96.01278074486788
1160.0,2.0,2.0,52.2,2.0,4500.0,1,115.0495071772065
2378.0,3.0,1.0,262.0,3.0,11017.66,1,177.36666324236606
1128.0,2.0,1.0,60.0,2.0,5319.15,1,88.1052149381876
1500.0,3.0,1.0,150.0,3.0,10000.0,1,134.88880586568177
1220.0,2.0,1.0,35.23,3.0,2887.7,0,52.17665502404454
1210.0,2.0,2.0,58.0,2.0,4793.39,1,101.7840148402151
1100.0,2.0,1.0,58.0,3.0,5272.73,0,70.37033170376974
1200.0,3.0,2.0,46.0,3.0,3833.33,1,49.56936622271474
3385.0,5.0,0.0,260.0,4.0,7680.95,0,79.38011573594717
1641.0,3.0,2.0,66.0,3.0,4021.94,1,68.4637928914922
1200.0,2.0,1.0,45.0,2.0,3750.0,1,54.42201279628943
1260.0,2.0,1.0,67.39,2.0,5348.41,1,59.404509119061444
1720.0,3.0,3.0,78.0,3.0,4534.88,1,77.38636912471897
1132.5,2.0,0.0,48.13,2.0,4249.89,1,75.87632096081032
1210.0,2.0,1.0,45.98,2.0,3800.0,1,75.87632096081032
2200.0,4.0,2.0,200.0,4.0,9090.91,1,207.4084524448889
1075.0,2.0,1.0,45.0,3.0,4186.05,1,44.55049167111935
1702.0,3.0,2.0,130.0,3.0,7638.07,1,80.00016172672764
1630.0,2.0,2.0,200.0,2.0,12269.94,1,192.5352214629208
1141.0,2.0,2.0,38.55,2.0,3378.62,1,59.404509119061444
2072.0,3.0,2.0,108.0,3.0,5212.36,0,108.41628336004949
1200.0,2.0,0.0,70.0,3.0,5833.33,1,89.62442504007424
1350.0,3.0,0.0,77.0,3.0,5703.7,1,118.94931004808909
1180.0,2.0,2.0,78.34,3.0,6638.98,0,75.95522146292079
1355.0,2.0,2.0,115.0,2.0,8487.08,1,110.45775837340757
600.0,1.0,0.0,50.0,1.0,8333.33,1,81.93663756011136
1640.0,2.0,1.0,120.0,3.0,7317.07,1,80.32281452865166
1190.0,2.0,2.0,57.0,3.0,4789.92,1,67.5257431117395
2400.0,4.0,2.0,375.0,4.0,15625.0,1,123.32876580212871
1019.0,2.0,2.0,49.85,2.0,4892.05,1,93.08016189171002
1875.0,3.0,2.0,165.0,3.0,8800.0,1,138.97465502404455
1250.0,3.0,2.0,40.0,3.0,3200.0,0,83.08736371355558
1200.0,3.0,2.0,140.0,3.0,11666.67,1,114.03716064341374
1140.0,2.0,1.0,56.0,2.0,4912.28,1,95.69101734328692
1683.0,3.0,1.0,109.0,3.0,6476.53,1,112.67026200961783
1515.0,3.0,0.0,83.3,3.0,5498.35,1,62.68576940657381
2118.0,4.0,2.0,111.0,4.0,5240.79,0,89.34444310621203
1380.0,3.0,0.0,58.0,4.0,4202.9,1,80.32281452865166
1083.0,2.0,2.0,61.75,2.0,5701.75,1,66.71869723558031
600.0,2.0,1.0,55.0,2.0,9166.67,1,79.66961669338282
2300.0,3.0,3.0,120.0,3.0,5217.39,1,93.66406113782728
1240.0,2.0,2.0,60.0,2.0,4838.71,1,84.43663756011136
1750.0,3.0,1.0,120.0,3.0,6857.14,1,101.29109170674091
1230.0,2.0,0.0,43.48,2.0,3534.96,0,72.53775837340758
1500.0,3.0,1.0,139.0,3.0,9266.67,0,68.30215001414386
985.0,2.0,1.0,40.39,2.0,4100.51,1,54.563462009617815
1500.0,2.0,1.0,87.0,3.0,5800.0,1,75.7343500184958
1125.0,2.0,1.0,32.49,2.0,2888.0,0,53.808698781325596
950.0,2.0,1.0,44.0,2.0,4631.58,1,101.71831878005568
1580.0,3.0,3.0,76.0,3.0,4810.13,1,83.61849274581364
1092.0,2.0,1.0,98.5,3.0,9020.15,1,71.92137918670379
1090.0,2.0,1.0,28.34,2.0,2600.0,0,45.86169179875348
2264.0,3.0,1.0,159.0,3.0,7022.97,0,96.01278074486788
810.0,2.0,2.0,24.5,2.0,3024.69,0,45.25866200961782
1045.0,2.0,0.0,45.0,2.0,4306.22,1,78.5493100480891
1337.0,2.0,1.0,82.0,2.0,6133.13,0,134.88880586568177
1200.0,2.0,2.0,32.0,2.0,2666.67,1,33.822739447116064
1580.0,3.0,2.0,160.0,3.0,10126.58,1,164.2954708991111
1500.0,2.0,3.0,54.0,3.0,3600.0,1,57.574958931433876
1570.0,3.0,2.0,62.0,3.0,3949.04,1,78.53522146292077
1470.0,2.0,2.0,82.0,3.0,5578.23,1,86.6224648237202
1160.0,2.0,2.0,40.61,2.0,3500.86,1,55.985379289149215
1050.0,2.0,1.0,71.0,2.0,6761.9,1,94.17701069131341
1855.0,3.0,1.0,225.0,3.0,12129.38,0,277.9805038646497
1460.0,2.0,1.0,90.0,3.0,6164.38,1,80.32281452865166
1823.0,3.0,2.0,100.0,3.0,5485.46,1,81.07197041307032
1094.0,2.0,2.0,42.0,2.0,3839.12,1,53.808698781325596
1153.0,2.0,2.0,57.0,2.0,4943.63,1,69.0858783064235
1325.0,3.0,1.0,57.0,3.0,4301.89,1,60.574655024044546
1200.0,3.0,2.0,85.0,4.0,7083.33,1,55.512976328444495
1590.0,2.0,2.0,125.0,3.0,7861.64,1,114.59081956870212
1202.0,2.0,1.0,48.0,2.0,3993.34,1,77.62442504007424
1202.0,2.0,1.0,53.0,2.0,4409.32,1,79.38011573594717
1200.0,2.0,3.0,62.5,2.0,5208.33,1,78.0493100480891
1688.0,3.0,1.0,118.0,3.0,6990.52,0,75.09530648593417
1020.0,2.0,1.0,52.0,2.0,5098.04,1,64.03245870610633
1185.0,2.0,2.0,47.0,2.0,3966.24,1,88.1052149381876
1235.0,2.0,1.0,52.04,2.0,4213.77,0,83.55954020079305
3205.0,5.0,1.0,500.0,4.0,15600.62,1,177.36666324236606
1077.0,2.0,2.0,37.64,2.0,3494.89,1,102.42419931836227
1415.0,2.0,3.0,66.0,3.0,4664.31,1,51.13798846770373
2330.0,3.0,2.0,162.0,3.0,6952.79,0,131.10346200961783
805.0,2.0,2.0,35.0,2.0,4347.83,1,95.69101734328692
425.0,1.0,0.0,20.03,1.0,4712.94,1,74.44413756011136
1155.0,2.0,3.0,59.95,2.0,5190.48,1,95.69101734328692
656.0,2.0,1.0,22.0,2.0,3353.66,1,40.651225006327515
1100.0,2.0,0.0,48.0,2.0,4363.64,1,113.67807860577793
1150.0,2.0,3.0,52.0,2.0,4521.74,1,77.38636912471897
600.0,1.0,1.0,60.0,1.0,10000.0,1,72.89331878005568
1468.0,2.0,1.0,140.0,2.0,9536.78,1,138.97465502404455
2280.0,4.0,2.0,126.0,3.0,5526.32,0,95.69101734328692
1341.0,2.0,1.0,97.0,2.0,7233.41,1,140.43547889423215
1279.0,2.0,1.0,77.0,2.0,6020.33,1,114.59081956870212
2225.0,4.0,0.0,98.88,4.0,4444.04,0,45.86169179875348
1185.0,2.0,2.0,43.51,2.0,3671.73,1,80.00016172672764
1750.0,3.0,2.0,85.0,3.0,4857.14,1,90.79109170674091
1152.0,2.0,1.0,53.5,2.0,4644.1,1,61.03707969501392
1300.0,2.0,3.0,36.0,2.0,2769.23,1,81.07197041307032
2760.0,4.0,2.0,155.0,4.0,5615.94,0,66.71869723558031
1070.0,2.0,2.0,39.0,2.0,3644.86,0,71.11206892541745
1101.0,2.0,0.0,45.0,2.0,4087.19,1,55.1206475013358
775.0,2.0,1.0,55.0,2.0,7096.77,1,96.5493100480891
667.0,1.0,1.0,36.85,1.0,5524.74,1,94.65170542458368
1070.0,2.0,1.0,55.0,2.0,5140.19,1,53.808698781325596
1875.0,2.0,2.0,110.0,3.0,5866.67,1,176.45545972890125
735.0,2.0,1.0,57.99,2.0,7889.8,1,108.03524574979672
1750.0,3.0,2.0,130.0,3.0,7428.57,1,164.2954708991111
1215.0,2.0,1.0,67.0,2.0,5514.4,1,93.08016189171002
820.0,2.0,1.0,30.0,2.0,3658.54,1,67.2288791867038
1177.5,2.0,0.0,59.935,2.0,5090.02,0,127.52601078902835
1779.0,3.0,2.0,89.61,3.0,5037.1,1,74.94061297186835
1105.0,2.0,2.0,58.0,2.0,5248.87,1,82.9637928914922
1650.0,3.0,2.0,60.0,3.0,3636.36,1,95.69101734328692
1694.0,2.0,2.0,150.0,2.0,8854.78,1,92.57383100480891
2376.0,3.0,1.0,203.0,3.0,8543.77,1,177.36666324236606
1975.0,3.0,3.0,150.0,3.0,7594.94,1,119.8497700160297
674.0,2.0,1.0,33.0,2.0,4896.14,1,45.25866200961782
1185.0,2.0,1.0,41.0,2.0,3459.92,1,62.68576940657381
445.0,1.0,0.0,28.0,1.0,6292.13,1,80.00016172672764
1475.0,3.0,2.0,75.0,3.0,5084.75,1,86.66820288923934
1618.0,3.0,3.0,82.5,3.0,5098.89,1,61.56278673960093
1120.0,2.0,0.0,65.0,2.0,5803.57,1,164.2954708991111
2181.0,3.0,2.0,152.0,4.0,6969.28,1,93.08016189171002
1556.0,2.0,1.0,59.13,3.0,3800.13,0,80.32281452865166
1179.0,2.0,1.0,66.02,2.0,5599.66,0,80.32281452865166
1296.0,2.0,2.0,83.0,2.0,6404.32,1,80.00016172672764
1275.0,2.0,2.0,52.0,2.0,4078.43,1,62.68576940657381
1875.0,2.0,2.0,300.0,7.0,16000.0,1,144.43663756011136
1400.0,2.0,2.0,77.0,3.0,5500.0,1,79.74306200961782
1222.0,2.0,1.0,63.0,2.0,5155.48,1,61.56278673960093
940.0,2.0,1.0,41.0,2.0,4361.7,1,53.808698781325596
1185.0,2.0,2.0,42.6,2.0,3594.94,1,80.00016172672764
1779.0,3.0,2.0,112.0,3.0,6295.67,1,74.374187149727
1615.0,3.0,2.0,59.76,3.0,3700.31,1,57.574958931433876
1056.0,2.0,1.0,61.0,2.0,5776.52,1,79.38011573594717
1100.0,2.0,0.0,46.0,2.0,4181.82,1,94.17701069131341
920.0,2.0,1.0,40.0,2.0,4347.83,1,88.62480834669141
1602.0,2.0,0.0,75.0,3.0,4681.65,1,106.66850558227172
1176.0,2.0,0.0,62.0,2.0,5272.11,1,113.47951965144446
675.0,3.0,1.0,59.0,4.0,8740.74,1,123.2012930622346
1352.0,3.0,0.0,135.0,3.0,9985.21,1,150.17465502404454
1717.0,3.0,3.0,99.0,3.0,5765.87,1,86.65742066987262
2119.0,4.0,3.0,111.0,4.0,5238.32,0,97.76951146334261
1246.0,2.0,1.0,67.3,2.0,5401.28,1,72.61436778312101
1141.0,2.0,1.0,42.79,2.0,3750.22,0,57.39309108001591
1157.0,2.0,1.0,84.0,2.0,7260.16,1,96.01278074486788
1025.0,2.0,2.0,27.68,2.0,2700.49,0,33.822739447116064
650.0,1.0,2.0,33.0,1.0,5076.92,1,68.65616375601114
1349.0,2.0,1.0,98.0,2.0,7264.64,1,134.88880586568177
1566.0,3.0,1.0,83.3,3.0,5319.28,1,89.11920883767326
2830.0,3.0,3.0,195.0,4.0,6890.46,1,98.36569869053804
1320.0,2.0,1.0,38.13,3.0,2888.64,0,53.808698781325596
1780.0,3.0,1.0,84.83,3.0,4765.73,0,84.91331004808909
1091.0,2.0,1.0,34.9,2.0,3198.9,1,64.06406691530067
3670.0,4.0,3.0,300.0,4.0,8174.39,1,72.2136091706741
918.0,2.0,1.0,50.49,2.0,5500.0,1,94.17701069131341
1695.0,3.0,1.0,90.0,3.0,5309.73,1,75.09530648593417
1705.0,3.0,2.0,95.0,3.0,5571.85,1,75.87632096081032
1375.0,3.0,2.0,75.0,3.0,5454.55,1,108.76232751202228
525.0,1.0,1.0,30.0,1.0,5714.29,0,70.37033170376974
1447.0,2.0,1.0,83.0,2.0,5736.01,0,95.69101734328692
1114.0,2.0,1.0,39.0,2.0,3500.9,1,80.00016172672764
1450.0,2.0,1.0,100.0,3.0,6896.55,1,94.17701069131341
460.0,1.0,0.0,15.0,2.0,3260.87,1,58.46831878005568
1022.0,2.0,2.0,40.0,2.0,3913.89,1,50.98228439002784
1000.0,2.0,2.0,45.0,2.0,4500.0,1,134.88880586568177
1128.0,2.0,1.0,68.75,2.0,6094.86,0,53.808698781325596
1180.0,2.0,2.0,57.0,2.0,4830.51,0,70.37033170376974
1200.0,2.0,1.0,150.0,2.0,12500.0,1,100.94448273164447
3761.0,3.0,2.0,660.0,3.0,17548.52,1,430.2746550240446
1339.0,2.0,3.0,75.0,2.0,5601.19,1,70.37033170376974
1400.0,2.0,3.0,55.0,3.0,3928.57,1,88.84360626001857
1040.0,2.0,1.0,39.52,2.0,3800.0,1,94.17701069131341
1198.0,2.0,2.0,58.0,2.0,4841.4,1,86.45043553264331
1200.0,3.0,0.0,95.0,4.0,7916.67,1,87.0753100480891
1691.0,3.0,2.0,113.0,3.0,6682.44,1,101.7840148402151
1075.0,3.0,2.0,36.0,3.0,3348.84,1,44.55049167111935
1630.0,3.0,2.0,194.0,3.0,11901.84,0,204.91046787431756
1240.0,3.0,2.0,43.5,3.0,3508.06,0,61.9668310048089
1122.5,2.0,0.0,58.935,2.0,5250.33,0,80.32281452865166
1665.0,3.0,2.0,86.58,3.0,5200.0,1,74.44929211791818
2489.0,3.0,0.0,94.0,3.0,3776.62,1,93.08016189171002
1142.0,2.0,2.0,70.0,2.0,6129.6,1,114.03716064341374
1976.0,3.0,1.0,184.0,3.0,9311.74,1,84.67465502404454
1853.0,3.0,2.0,82.0,3.0,4425.26,1,54.329022926685234
1567.0,2.0,2.0,92.0,2.0,5871.09,1,95.60273824943796
1175.0,2.0,2.0,51.47,2.0,4380.43,1,55.426952153123075
1200.0,2.0,2.0,52.0,2.0,4333.33,1,65.42814556089878
995.0,2.0,1.0,41.0,2.0,4120.6,1,67.5257431117395
884.0,2.0,1.0,41.1,2.0,4649.32,1,64.10048126001855
900.0,3.0,2.0,80.0,5.0,8888.89,1,96.97183891560505
1170.0,2.0,2.0,57.0,2.0,4871.79,1,94.65170542458368
1225.0,2.0,1.0,46.55,2.0,3800.0,1,70.81065253468918
1342.0,2.0,1.0,73.3,2.0,5462.0,0,53.808698781325596
1345.0,2.0,1.0,67.0,2.0,4981.41,0,55.1206475013358
1320.0,3.0,0.0,65.0,3.0,4924.24,1,79.78310334936303
1140.0,2.0,1.0,49.39,2.0,4332.46,1,59.404509119061444
1300.0,2.0,1.0,50.0,2.0,3846.15,1,74.94061297186835
1652.0,3.0,2.0,85.0,3.0,5145.28,1,70.43529520877323
2072.0,4.0,2.0,142.0,3.0,6853.28,1,142.63180593627874
1740.0,2.0,0.0,95.0,3.0,5459.77,1,88.62480834669141
1360.0,2.0,1.0,71.0,3.0,5220.59,1,53.808698781325596
1145.0,2.0,2.0,60.0,3.0,5240.17,1,95.04564388245807
1540.0,2.0,0.0,40.0,3.0,2597.4,1,55.1206475013358
1278.0,2.0,2.0,95.0,2.0,7433.49,1,101.7840148402151
630.0,1.0,1.0,40.0,1.0,6349.21,0,45.86169179875348
