location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
Electronic City Phase II,1090.0,2.0,1.0,2.0,28.34,0.026
Hennur Road,2264.0,3.0,1.0,3.0,159.0,0.07022968197879859
Hebbal,1337.0,2.0,1.0,2.0,82.0,0.061331338818249814
Chandapura,1200.0,2.0,2.0,2.0,32.0,0.02666666666666667
Koramangala,1580.0,3.0,2.0,3.0,160.0,0.10126582278481013
Begur Road,1500.0,2.0,3.0,3.0,54.0,0.036
Kengeri,1160.0,2.0,2.0,2.0,40.61,0.03500862068965517
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,71.0,0.06761904761904762
Bannerghatta Road,1460.0,2.0,1.0,3.0,90.0,0.06164383561643835
Hulimavu,1823.0,3.0,2.0,3.0,100.0,0.05485463521667581
Electronic City,1094.0,2.0,2.0,2.0,42.0,0.038391224862888484
Budigere,1153.0,2.0,2.0,2.0,57.0,0.049436253252385085
Jakkur,1590.0,2.0,2.0,3.0,125.0,0.07861635220125786
Haralur Road,1202.0,2.0,1.0,2.0,53.0,0.04409317803660566
Panathur,1688.0,3.0,1.0,3.0,118.0,0.06990521327014218
Sarjapur,1185.0,2.0,2.0,2.0,47.0,0.039662447257383965
Ramagondanahalli,1235.0,2.0,1.0,2.0,52.04,0.04213765182186235
Hosakerehalli,3205.0,5.0,1.0,4.0,500.0,0.15600624024961
Banashankari,1077.0,2.0,2.0,2.0,37.64,0.034948932219127204
Kengeri Satellite Town,1415.0,2.0,3.0,3.0,66.0,0.046643109540636045
Whitefield,805.0,2.0,2.0,2.0,35.0,0.043478260869565216
Whitefield,1155.0,2.0,3.0,2.0,59.95,0.051904761904761905
Anekal,656.0,2.0,1.0,2.0,22.0,0.03353658536585366
Mahadevpura,1150.0,2.0,3.0,2.0,52.0,0.04521739130434783
Whitefield,2280.0,4.0,2.0,3.0,126.0,0.05526315789473684
Hegde Nagar,1341.0,2.0,1.0,2.0,97.0,0.07233407904548844
Jakkur,1279.0,2.0,1.0,2.0,77.0,0.060203283815480846
Electronic City Phase II,2225.0,4.0,0.0,4.0,98.88,0.044440449438202245
Thanisandra,1185.0,2.0,2.0,2.0,43.51,0.03671729957805907
Kudlu,1152.0,2.0,1.0,2.0,53.5,0.046440972222222224
Hulimavu,1300.0,2.0,3.0,2.0,36.0,0.027692307692307693
5th Phase JP Nagar,1070.0,2.0,2.0,2.0,39.0,0.03644859813084112
Uttarahalli,1101.0,2.0,0.0,2.0,45.0,0.04087193460490463
Yeshwanthpur,667.0,1.0,1.0,1.0,36.85,0.05524737631184408
Electronic City,1070.0,2.0,1.0,2.0,55.0,0.0514018691588785
Old Airport Road,1875.0,2.0,2.0,3.0,110.0,0.058666666666666666
Kundalahalli,735.0,2.0,1.0,2.0,57.99,0.07889795918367347
Koramangala,1750.0,3.0,2.0,3.0,130.0,0.07428571428571429
Marathahalli,1215.0,2.0,1.0,2.0,67.0,0.0551440329218107
Whitefield,1650.0,3.0,2.0,3.0,60.0,0.03636363636363636
Jalahalli,1694.0,2.0,2.0,2.0,150.0,0.0885478158205431
Hosakerehalli,2376.0,3.0,1.0,3.0,203.0,0.08543771043771044
Kaggadasapura,1185.0,2.0,1.0,2.0,41.0,0.03459915611814346
HSR Layout,1475.0,3.0,2.0,3.0,75.0,0.05084745762711865
Gottigere,1618.0,3.0,3.0,3.0,82.5,0.05098887515451174
Koramangala,1120.0,2.0,0.0,2.0,65.0,0.05803571428571429
Marathahalli,2181.0,3.0,2.0,4.0,152.0,0.06969280146721687
Bannerghatta Road,1556.0,2.0,1.0,3.0,59.13,0.0380012853470437
Bannerghatta Road,1179.0,2.0,1.0,2.0,66.02,0.05599660729431721
Thanisandra,1296.0,2.0,2.0,2.0,83.0,0.06404320987654322
Kaggadasapura,1275.0,2.0,2.0,2.0,52.0,0.0407843137254902
Gottigere,1222.0,2.0,1.0,2.0,63.0,0.05155482815057283
Electronic City,940.0,2.0,1.0,2.0,41.0,0.043617021276595745
Thanisandra,1185.0,2.0,2.0,2.0,42.6,0.035949367088607596
Tumkur Road,1779.0,3.0,2.0,3.0,112.0,0.0629567172568859
Begur Road,1615.0,3.0,2.0,3.0,59.76,0.0370030959752322
Haralur Road,1056.0,2.0,1.0,2.0,61.0,0.05776515151515151
7th Phase JP Nagar,1100.0,2.0,0.0,2.0,46.0,0.04181818181818182
Kasavanhalli,1717.0,3.0,3.0,3.0,99.0,0.05765870704717531
Bhoganhalli,2119.0,4.0,3.0,4.0,111.0,0.052383199622463426
Vittasandra,1246.0,2.0,1.0,2.0,67.3,0.05401284109149278
Hennur Road,1157.0,2.0,1.0,2.0,84.0,0.07260155574762317
Chandapura,1025.0,2.0,2.0,2.0,27.68,0.027004878048780486
Yelahanka New Town,650.0,1.0,2.0,1.0,33.0,0.05076923076923077
Hebbal,1349.0,2.0,1.0,2.0,98.0,0.072646404744255
Sahakara Nagar,2830.0,3.0,3.0,4.0,195.0,0.06890459363957598
Electronic City,1320.0,2.0,1.0,3.0,38.13,0.028886363636363637
Varthur,1091.0,2.0,1.0,2.0,34.9,0.03198900091659028
Rachenahalli,3670.0,4.0,3.0,4.0,300.0,0.08174386920980926
7th Phase JP Nagar,918.0,2.0,1.0,2.0,50.49,0.055
Panathur,1695.0,3.0,1.0,3.0,90.0,0.05309734513274336
Yelahanka,1705.0,3.0,2.0,3.0,95.0,0.05571847507331378
Kanakpura Road,525.0,1.0,1.0,1.0,30.0,0.05714285714285714
Whitefield,1447.0,2.0,1.0,2.0,83.0,0.05736005528680028
Thanisandra,1114.0,2.0,1.0,2.0,39.0,0.03500897666068223
7th Phase JP Nagar,1450.0,2.0,1.0,3.0,100.0,0.06896551724137931
Hebbal,1000.0,2.0,2.0,2.0,45.0,0.045
Electronic City,1128.0,2.0,1.0,2.0,68.75,0.06094858156028369
Kanakpura Road,1180.0,2.0,2.0,2.0,57.0,0.048305084745762714
Nagarbhavi,1200.0,2.0,1.0,2.0,150.0,0.125
Kanakpura Road,1339.0,2.0,3.0,2.0,75.0,0.05601194921583271
7th Phase JP Nagar,1040.0,2.0,1.0,2.0,39.52,0.038000000000000006
Kadugodi,1198.0,2.0,2.0,2.0,58.0,0.048414023372287146
Sarjapur  Road,1691.0,3.0,2.0,3.0,113.0,0.06682436428149024
Bisuvanahalli,1075.0,3.0,2.0,3.0,36.0,0.03348837209302326
8th Phase JP Nagar,1240.0,3.0,2.0,3.0,43.5,0.03508064516129032
Bannerghatta Road,1122.5,2.0,0.0,2.0,58.935,0.05250334075723831
Marathahalli,2489.0,3.0,0.0,3.0,94.0,0.03776617115307352
Brookefield,1142.0,2.0,2.0,2.0,70.0,0.06129597197898424
Electronics City Phase 1,1175.0,2.0,2.0,2.0,51.47,0.04380425531914894
Subramanyapura,1200.0,2.0,2.0,2.0,52.0,0.043333333333333335
Kodichikkanahalli,995.0,2.0,1.0,2.0,41.0,0.04120603015075377
Yeshwanthpur,1170.0,2.0,2.0,2.0,57.0,0.04871794871794872
KR Puram,1225.0,2.0,1.0,2.0,46.55,0.038
Electronic City,1342.0,2.0,1.0,2.0,73.3,0.05461997019374068
Uttarahalli,1345.0,2.0,1.0,2.0,67.0,0.04981412639405204
Raja Rajeshwari Nagar,1140.0,2.0,1.0,2.0,49.39,0.04332456140350877
Hosa Road,1652.0,3.0,2.0,3.0,85.0,0.051452784503631964
Thigalarapalya,2072.0,4.0,2.0,3.0,142.0,0.06853281853281853
Electronic City,1360.0,2.0,1.0,3.0,71.0,0.05220588235294118
Hosur Road,1145.0,2.0,2.0,3.0,60.0,0.05240174672489083
Uttarahalli,1540.0,2.0,0.0,3.0,40.0,0.025974025974025976
Sarjapur  Road,1278.0,2.0,2.0,2.0,95.0,0.07433489827856025
Electronic City Phase II,630.0,1.0,1.0,1.0,40.0,0.06349206349206349
Kanakpura Road,1100.0,3.0,2.0,3.0,58.0,0.05272727272727273
Chandapura,582.5,1.0,0.0,1.0,15.135,0.02598283261802575
Chandapura,1015.0,2.0,2.0,2.0,25.88,0.025497536945812808
Hosur Road,3300.0,5.0,2.0,5.0,240.0,0.07272727272727272
TC Palaya,1200.0,2.0,0.0,3.0,66.0,0.055
Ramamurthy Nagar,1050.0,2.0,0.0,2.0,37.0,0.035238095238095235
Whitefield,1116.0,2.0,3.0,2.0,51.91,0.046514336917562724
7th Phase JP Nagar,1070.0,2.0,1.0,2.0,42.79,0.039990654205607476
Varthur,1385.0,2.0,3.0,2.0,80.0,0.05776173285198556
Varthur,1000.0,1.0,1.0,1.0,70.0,0.07
Whitefield,1897.0,3.0,2.0,3.0,130.0,0.06852925672113865
Green Glen Layout,1575.0,3.0,2.0,3.0,125.0,0.07936507936507936
Subramanyapura,975.0,2.0,1.0,2.0,65.0,0.06666666666666667
Hennur Road,1904.0,3.0,2.0,3.0,120.0,0.06302521008403361
Kengeri Satellite Town,930.0,1.0,1.0,1.0,30.0,0.03225806451612903
Kanakpura Road,525.0,1.0,1.0,1.0,26.0,0.049523809523809526
Electronic City Phase II,2400.0,3.0,1.0,2.0,150.0,0.0625
Sarjapur  Road,2238.0,3.0,1.0,3.0,140.0,0.06255585344057193
Harlur,1174.0,2.0,1.0,2.0,69.0,0.05877342419080068
Whitefield,2225.0,2.0,1.0,3.0,125.0,0.056179775280898875
Jigani,918.0,2.0,2.0,2.0,52.0,0.05664488017429194
Mahadevpura,1250.0,2.0,3.0,2.0,52.0,0.0416
Sarjapur  Road,1800.0,3.0,0.0,3.0,110.0,0.06111111111111111
Marathahalli,1170.0,2.0,3.0,2.0,53.0,0.0452991452991453
Bannerghatta Road,793.0,2.0,1.0,2.0,45.0,0.05674653215636822
Jakkur,1710.0,3.0,2.0,3.0,107.0,0.06257309941520468
Yelahanka,1590.0,2.0,1.0,3.0,54.0,0.033962264150943396
Thanisandra,1142.5,2.0,0.0,2.0,43.415,0.038
Hosa Road,1045.0,2.0,1.0,2.0,98.89,0.09463157894736843
Marathahalli,1019.0,2.0,2.0,2.0,49.86,0.048930323846908735
Uttarahalli,1135.0,2.0,2.0,3.0,39.73,0.03500440528634361
Lakshminarayana Pura,1680.0,3.0,2.0,3.0,150.0,0.08928571428571429
Hebbal,2470.0,5.0,2.0,4.0,247.0,0.1
Hosakerehalli,2480.0,3.0,1.0,3.0,330.0,0.13306451612903225
Kasavanhalli,1799.0,3.0,3.0,3.0,90.0,0.0500277932184547
Attibele,400.0,1.0,1.0,1.0,11.0,0.0275
Kundalahalli,1047.0,2.0,1.0,2.0,82.0,0.07831900668576887
Whitefield,1495.0,2.0,1.0,2.0,79.5,0.053177257525083614
Kasavanhalli,3260.0,4.0,1.0,4.0,240.0,0.0736196319018405
Koramangala,3500.0,5.0,2.0,4.0,425.0,0.12142857142857143
Sahakara Nagar,1500.0,2.0,2.0,3.0,95.0,0.06333333333333334
Yelahanka,3206.0,5.0,0.0,4.0,270.0,0.0842170929507174
Uttarahalli,1540.0,3.0,0.0,3.0,50.0,0.032467532467532464
Hosa Road,1639.0,3.0,1.0,3.0,80.0,0.048810250152532035
Raja Rajeshwari Nagar,1303.0,2.0,2.0,2.0,55.79,0.04281657712970069
Koramangala,1005.0,1.0,1.0,2.0,110.0,0.10945273631840796
Chandapura,1305.0,3.0,1.0,3.0,33.28,0.025501915708812262
Brookefield,1440.0,2.0,3.0,3.0,68.0,0.04722222222222222
Rajaji Nagar,1725.0,3.0,3.0,3.0,200.0,0.11594202898550725
Sarjapur,900.0,2.0,1.0,3.0,42.0,0.04666666666666667
Varthur,1535.0,3.0,2.0,3.0,65.99,0.04299022801302931
Haralur Road,1464.0,3.0,2.0,3.0,56.0,0.03825136612021858
Sarjapur  Road,1115.0,2.0,2.0,2.0,50.0,0.04484304932735426
Uttarahalli,1175.0,2.0,2.0,2.0,47.0,0.04
Whitefield,1113.0,2.0,1.0,2.0,62.0,0.055705300988319856
Marathahalli,1325.0,2.0,2.0,2.0,71.55,0.054
Electronics City Phase 1,950.0,2.0,3.0,2.0,31.0,0.03263157894736842
Jakkur,1396.0,2.0,1.0,3.0,86.51,0.061969914040114614
Rachenahalli,1050.0,2.0,2.0,2.0,52.07,0.04959047619047619
Thanisandra,1825.0,3.0,2.0,3.0,100.0,0.0547945205479452
7th Phase JP Nagar,1190.0,2.0,1.0,2.0,49.98,0.041999999999999996
Marathahalli,1220.0,2.0,1.0,2.0,56.5,0.046311475409836066
Hennur Road,1891.0,3.0,1.0,3.0,109.0,0.05764145954521417
Hosa Road,1161.0,2.0,1.0,2.0,55.15,0.047502153316106806
Sarjapur,649.5,1.0,0.0,1.0,17.535,0.02699769053117783
Yeshwanthpur,665.0,1.0,1.0,1.0,36.85,0.05541353383458647
Mysore Road,1175.0,2.0,1.0,2.0,73.5,0.0625531914893617
Hoodi,1425.0,2.0,2.0,2.0,80.0,0.056140350877192984
Somasundara Palya,1255.0,2.0,2.0,2.0,67.0,0.05338645418326693
Hegde Nagar,2112.95,4.0,2.0,3.0,145.0,0.06862443503159091
Raja Rajeshwari Nagar,600.0,1.0,1.0,1.0,22.0,0.03666666666666667
Haralur Road,1810.0,3.0,2.0,3.0,100.0,0.055248618784530384
Indira Nagar,1200.0,2.0,2.0,2.0,93.0,0.0775
Harlur,1033.0,2.0,2.0,2.0,49.0,0.04743465634075508
Electronic City Phase II,1400.0,2.0,1.0,3.0,40.43,0.028878571428571427
Vidyaranyapura,1485.0,2.0,2.0,3.0,67.0,0.04511784511784512
5th Phase JP Nagar,1256.0,2.0,1.0,2.0,62.8,0.049999999999999996
Whitefield,2268.0,3.0,2.0,4.0,163.0,0.0718694885361552
Kanakpura Road,1100.0,3.0,2.0,3.0,53.0,0.04818181818181818
Attibele,400.0,1.0,1.0,1.0,12.0,0.03
Chandapura,1400.0,2.0,0.0,2.0,60.0,0.04285714285714286
Sahakara Nagar,1100.0,2.0,1.0,2.0,56.0,0.05090909090909091
Kanakpura Road,1843.0,3.0,2.0,3.0,95.84,0.05200217037438958
Rachenahalli,1530.0,2.0,2.0,3.0,74.5,0.04869281045751634
HSR Layout,1467.0,2.0,1.0,2.0,55.0,0.03749147920927062
Vittasandra,1246.0,2.0,1.0,2.0,64.5,0.05176565008025682
Kanakapura,711.0,1.0,1.0,1.0,38.0,0.053445850914205346
Haralur Road,1194.0,2.0,2.0,2.0,46.0,0.038525963149078725
Hoodi,1420.0,2.0,2.0,2.0,75.0,0.0528169014084507
Akshaya Nagar,1280.0,2.0,0.0,2.0,58.0,0.0453125
Panathur,1315.0,2.0,1.0,3.0,54.8,0.041673003802281366
TC Palaya,1600.0,2.0,2.0,3.0,65.0,0.040625
Whitefield,1560.0,2.0,2.0,3.0,72.0,0.046153846153846156
Brookefield,2169.0,4.0,0.0,3.0,115.0,0.05301982480405717
Rachenahalli,1050.0,2.0,2.0,2.0,55.5,0.05285714285714286
TC Palaya,1200.0,3.0,0.0,3.0,66.0,0.055
HSR Layout,1140.0,2.0,2.0,2.0,46.0,0.04035087719298246
7th Phase JP Nagar,1500.0,3.0,1.0,3.0,170.0,0.11333333333333333
Horamavu Agara,1560.0,3.0,2.0,3.0,75.0,0.04807692307692308
JP Nagar,1100.0,2.0,2.0,2.0,70.0,0.06363636363636363
Kasavanhalli,1260.0,2.0,3.0,3.0,40.32,0.032
Hebbal,1036.0,2.0,1.0,2.0,50.0,0.04826254826254826
Akshaya Nagar,1662.0,3.0,3.0,3.0,85.1,0.05120336943441636
Yelahanka,1234.0,2.0,2.0,2.0,80.0,0.06482982171799027
Sarjapur  Road,1403.0,3.0,1.0,3.0,55.0,0.039201710620099785
Hebbal,3900.0,4.0,2.0,4.0,410.0,0.10512820512820513
Kanakapura,929.0,2.0,1.0,2.0,46.0,0.04951560818083961
TC Palaya,1350.0,2.0,1.0,3.0,75.0,0.05555555555555555
Whitefield,1200.0,2.0,1.0,2.0,45.84,0.038200000000000005
Haralur Road,2805.0,4.0,3.0,4.0,154.0,0.054901960784313725
Yeshwanthpur,1161.0,2.0,2.0,2.0,64.08,0.0551937984496124
Kanakpura Road,1290.0,2.0,3.0,2.0,74.0,0.05736434108527132
Yeshwanthpur,2557.0,3.0,2.0,3.0,141.0,0.055142745404771216
Old Madras Road,1350.0,3.0,0.0,3.0,54.54,0.0404
Kadugodi,1580.0,2.0,2.0,3.0,65.0,0.04113924050632911
Banashankari,1470.0,2.0,1.0,3.0,88.64,0.060299319727891154
Sarjapur  Road,1346.0,2.0,1.0,2.0,61.92,0.04600297176820208
Channasandra,1340.0,2.0,2.0,3.0,48.33,0.03606716417910447
Jigani,918.0,2.0,2.0,2.0,48.0,0.05228758169934641
Yelahanka,1315.0,2.0,2.0,2.0,85.0,0.06463878326996197
Uttarahalli,1390.0,2.0,2.0,3.0,62.55,0.045
Uttarahalli,1330.0,2.0,1.0,3.0,56.0,0.042105263157894736
Jalahalli,3100.0,4.0,0.0,5.0,265.0,0.08548387096774193
7th Phase JP Nagar,1420.0,2.0,2.0,3.0,96.0,0.0676056338028169
Hennur Road,1561.0,3.0,2.0,3.0,95.0,0.060858424087123636
Haralur Road,1225.0,2.0,1.0,2.0,67.38,0.05500408163265306
Thanisandra,2144.0,3.0,2.0,3.0,135.0,0.06296641791044776
Electronic City,880.0,2.0,2.0,2.0,29.0,0.03295454545454545
Hoodi,1639.0,3.0,2.0,3.0,110.0,0.06711409395973154
Thanisandra,1240.0,2.0,1.0,3.0,62.0,0.05
Kanakpura Road,1500.0,2.0,2.0,2.0,69.0,0.046
Haralur Road,1243.0,2.0,1.0,2.0,46.0,0.03700724054706356
Marathahalli,1575.0,3.0,0.0,3.0,78.0,0.049523809523809526
Haralur Road,1027.0,2.0,2.0,2.0,44.0,0.042843232716650435
Kanakpura Road,1665.0,3.0,2.0,3.0,86.58,0.052
Electronic City,1265.0,2.0,0.0,2.0,56.93,0.04500395256916996
Electronic City,1691.0,2.0,2.0,3.0,102.0,0.06031933767001774
Thanisandra,1100.0,2.0,1.0,2.0,38.0,0.034545454545454546
Hosakerehalli,3205.0,5.0,1.0,4.0,380.0,0.11856474258970359
Mysore Road,1070.0,2.0,1.0,2.0,45.0,0.04205607476635514
Indira Nagar,1128.0,2.0,2.0,2.0,105.0,0.09308510638297872
Budigere,1162.0,2.0,1.0,2.0,57.0,0.04905335628227195
Mahadevpura,1192.0,2.0,2.0,2.0,75.0,0.06291946308724833
Haralur Road,1920.0,3.0,1.0,3.0,115.0,0.059895833333333336
Hennur,1255.0,2.0,1.0,2.0,52.32,0.04168924302788845
Rajaji Nagar,1357.0,2.0,1.0,2.0,115.0,0.0847457627118644
Whitefield,2400.0,4.0,3.0,4.0,200.0,0.08333333333333333
Thanisandra,1093.0,2.0,2.0,2.0,70.0,0.06404391582799634
Vittasandra,1246.0,2.0,1.0,2.0,64.5,0.05176565008025682
Whitefield,1985.0,3.0,2.0,3.0,75.0,0.037783375314861464
Hosakerehalli,1590.0,3.0,3.0,3.0,49.0,0.030817610062893082
Electronic City Phase II,775.0,2.0,2.0,2.0,38.0,0.04903225806451613
Hebbal Kempapura,1800.0,3.0,2.0,3.0,175.0,0.09722222222222222
Bommasandra,1035.0,2.0,1.0,2.0,41.0,0.03961352657004831
Whitefield,1360.0,2.0,1.0,2.0,95.0,0.06985294117647059
Marathahalli,1937.0,3.0,2.0,3.0,160.0,0.08260196179659267
Electronic City,1128.0,2.0,1.0,2.0,65.49,0.05805851063829787
Panathur,1198.0,2.0,1.0,2.0,77.0,0.0642737896494157
Marathahalli,1152.0,2.0,1.0,2.0,56.0,0.04861111111111111
Frazer Town,1625.0,2.0,1.0,2.0,75.0,0.046153846153846156
Kundalahalli,1397.0,3.0,3.0,3.0,105.0,0.07516105941302792
Yeshwanthpur,1523.0,3.0,3.0,3.0,170.0,0.11162179908076166
Yelahanka,1170.0,2.0,1.0,2.0,62.5,0.053418803418803416
Kanakpura Road,1200.0,2.0,2.0,3.0,42.0,0.035
Akshaya Nagar,1897.0,3.0,2.0,3.0,120.0,0.0632577754348972
Rachenahalli,996.0,2.0,1.0,2.0,67.0,0.06726907630522089
Haralur Road,1875.0,3.0,2.0,3.0,110.0,0.058666666666666666
Ambalipura,1390.0,2.0,1.0,3.0,175.0,0.12589928057553956
Yelahanka,1450.0,3.0,0.0,3.0,65.255,0.045003448275862064
Yelahanka,697.0,1.0,0.0,1.0,45.0,0.06456241032998565
Sarjapur  Road,710.0,1.0,1.0,1.0,27.0,0.038028169014084505
Horamavu Agara,1453.0,2.0,1.0,3.0,46.48,0.03198898830006882
Sarjapur  Road,3335.0,5.0,2.0,4.0,300.0,0.08995502248875563
Thanisandra,971.5,2.0,0.0,2.0,36.435,0.03750386001029336
Bellandur,1281.0,2.0,1.0,2.0,74.0,0.05776736924277908
Varthur,1024.0,2.0,2.0,2.0,42.0,0.041015625
Electronic City,1620.0,3.0,2.0,3.0,62.0,0.03827160493827161
Whitefield,1254.0,2.0,2.0,2.0,40.0,0.03189792663476874
Banashankari,1300.0,2.0,2.0,3.0,75.0,0.057692307692307696
Hosur Road,1510.0,2.0,1.0,3.0,105.0,0.0695364238410596
Uttarahalli,1008.0,2.0,3.0,2.0,45.0,0.044642857142857144
Thanisandra,1265.0,2.0,1.0,3.0,79.0,0.062450592885375494
Hebbal,1255.0,2.0,1.0,3.0,77.68,0.061896414342629484
Kanakpura Road,2689.0,6.0,2.0,4.0,220.0,0.08181480104127929
Sarjapur  Road,1403.0,3.0,3.0,3.0,51.63,0.036799714896650036
Kudlu Gate,1535.0,3.0,2.0,3.0,85.0,0.05537459283387622
Uttarahalli,1390.0,2.0,2.0,3.0,60.47,0.04350359712230216
Raja Rajeshwari Nagar,1278.0,2.0,1.0,3.0,53.76,0.042065727699530514
Sahakara Nagar,1200.0,3.0,3.0,3.0,200.0,0.16666666666666666
Whitefield,1697.0,3.0,2.0,3.0,94.79,0.05585739540365351
Thanisandra,1651.0,3.0,3.0,3.0,97.38,0.058982434887946696
Hennur Road,1192.0,2.0,1.0,3.0,60.0,0.050335570469798654
Kasavanhalli,1349.0,2.0,2.0,2.0,78.0,0.05782060785767235
7th Phase JP Nagar,1680.0,3.0,2.0,3.0,120.0,0.07142857142857142
Bannerghatta Road,1484.0,3.0,2.0,3.0,52.5,0.03537735849056604
Yelahanka New Town,500.0,1.0,1.0,1.0,20.0,0.04
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,42.0,0.04
Uttarahalli,1617.0,3.0,3.0,3.0,66.68,0.041236858379715524
Electronic City,550.0,1.0,1.0,2.0,16.0,0.02909090909090909
Devanahalli,1408.0,2.0,2.0,2.0,85.0,0.060369318181818184
Uttarahalli,1150.0,2.0,1.0,2.0,49.0,0.042608695652173914
Akshaya Nagar,1410.0,2.0,2.0,3.0,75.0,0.05319148936170213
Kaggadasapura,2150.0,4.0,1.0,4.0,100.0,0.046511627906976744
Koramangala,2292.0,4.0,1.0,3.0,275.0,0.1199825479930192
Malleshwaram,2006.0,3.0,0.0,3.0,297.0,0.14805583250249252
Ramamurthy Nagar,1040.0,2.0,2.0,2.0,50.0,0.04807692307692308
TC Palaya,1240.0,2.0,1.0,2.0,60.0,0.04838709677419355
Kudlu Gate,1535.0,3.0,1.0,3.0,78.0,0.050814332247557006
Lakshminarayana Pura,1180.0,2.0,2.0,2.0,75.0,0.0635593220338983
Bannerghatta Road,1400.0,2.0,2.0,2.0,78.0,0.055714285714285716
Raja Rajeshwari Nagar,500.0,1.0,1.0,1.0,25.0,0.05
Whitefield,3000.0,5.0,3.0,4.0,250.0,0.08333333333333333
Sarjapur  Road,1035.0,2.0,1.0,2.0,45.0,0.043478260869565216
Whitefield,1700.0,3.0,2.0,3.0,115.0,0.06764705882352941
Hosakerehalli,3024.0,5.0,1.0,4.0,248.0,0.082010582010582
Tumkur Road,1586.0,3.0,1.0,3.0,100.0,0.06305170239596469
Hennur,2264.0,3.0,0.0,3.0,155.0,0.06846289752650177
Yelahanka,1120.0,2.0,2.0,2.0,55.0,0.049107142857142856
Yelahanka,1662.0,3.0,0.0,3.0,67.98,0.040902527075812274
Sarjapur  Road,1128.0,2.0,2.0,2.0,59.0,0.05230496453900709
Jigani,924.0,2.0,2.0,2.0,65.0,0.07034632034632035
Whitefield,1140.0,2.0,2.0,2.0,41.0,0.035964912280701755
Whitefield,1190.0,2.0,3.0,2.0,57.0,0.04789915966386555
Whitefield,2842.0,3.0,2.0,3.0,162.0,0.05700211118930331
Kanakpura Road,1558.67,2.0,2.0,3.0,65.0,0.04170222048284755
Electronics City Phase 1,630.0,1.0,1.0,1.0,39.0,0.06190476190476191
Whitefield,1403.0,2.0,2.0,3.0,60.81,0.043342836778332144
Kanakpura Road,1542.0,2.0,3.0,3.0,85.0,0.05512321660181582
Haralur Road,2750.0,4.0,0.0,4.0,220.0,0.08
Kengeri Satellite Town,1635.0,2.0,0.0,3.0,78.0,0.047706422018348627
Mysore Road,1239.0,2.0,1.0,2.0,53.0,0.042776432606941084
Haralur Road,1194.0,2.0,2.0,2.0,47.0,0.03936348408710218
Channasandra,1009.0,2.0,1.0,2.0,38.34,0.037998017839445
Hosa Road,1726.0,3.0,2.0,3.0,81.99,0.04750289687137891
Kudlu Gate,1535.0,3.0,2.0,3.0,86.0,0.056026058631921824
Whitefield,3100.0,4.0,2.0,4.0,465.0,0.15
TC Palaya,1500.0,2.0,1.0,3.0,100.0,0.06666666666666667
Old Airport Road,3356.0,4.0,0.0,4.0,251.0,0.07479141835518474
Kasavanhalli,1121.0,2.0,2.0,2.0,78.0,0.0695807314897413
KR Puram,1100.0,2.0,1.0,2.0,47.0,0.042727272727272725
Hoodi,1606.0,3.0,3.0,3.0,89.55,0.05575965130759651
Old Airport Road,1206.0,2.0,3.0,2.0,75.0,0.06218905472636816
Sarjapur  Road,1495.0,2.0,0.0,3.0,64.0,0.04280936454849498
Balagere,1210.0,2.0,1.0,2.0,72.0,0.05950413223140496
Nagarbhavi,1523.0,2.0,2.0,3.0,53.4,0.035062376887721604
Whitefield,1232.0,2.0,2.0,2.0,45.0,0.036525974025974024
Rachenahalli,680.0,1.0,1.0,1.0,44.0,0.06470588235294118
Hebbal,1355.0,3.0,1.0,3.0,83.87,0.06189667896678967
Thanisandra,1430.0,2.0,2.0,3.0,51.46,0.03598601398601399
Electronic City,1070.0,2.0,1.0,2.0,56.1,0.05242990654205608
Electronic City,2000.0,4.0,0.0,4.0,120.0,0.06
Bommanahalli,1200.0,2.0,2.0,2.0,40.0,0.03333333333333333
Marathahalli,1610.0,3.0,1.0,3.0,90.0,0.055900621118012424
Haralur Road,1140.0,2.0,2.0,2.0,43.0,0.037719298245614034
Raja Rajeshwari Nagar,1143.0,2.0,2.0,2.0,38.65,0.03381452318460192
Jakkur,3467.86,6.0,3.0,4.0,249.0,0.07180220654813055
Rachenahalli,1530.0,2.0,2.0,3.0,74.4,0.04862745098039216
7th Phase JP Nagar,980.0,2.0,2.0,2.0,69.0,0.07040816326530612
Whitefield,1485.0,3.0,2.0,3.0,65.0,0.04377104377104377
Whitefield,1500.0,3.0,1.0,3.0,130.0,0.08666666666666667
Whitefield,1280.0,2.0,1.0,2.0,75.0,0.05859375
Thanisandra,1265.0,2.0,2.0,2.0,85.0,0.06719367588932806
JP Nagar,940.0,2.0,1.0,2.0,49.0,0.052127659574468084
Jigani,1300.0,3.0,3.0,3.0,150.0,0.11538461538461539
Kothanur,1840.0,3.0,1.0,3.0,69.0,0.0375
Electronic City,890.0,2.0,2.0,2.0,45.0,0.05056179775280899
Hennur Road,2060.0,3.0,1.0,3.0,149.0,0.07233009708737864
Bommanahalli,1730.0,3.0,1.0,3.0,96.0,0.055491329479768786
Yelahanka,2195.0,4.0,2.0,3.0,127.0,0.05785876993166287
KR Puram,1200.0,2.0,0.0,2.0,71.0,0.059166666666666666
Hosa Road,1079.0,2.0,1.0,2.0,32.37,0.03
