location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
Yelahanka,1390.0,2.0,2.0,2.0,70.21,0.05051079136690647
Kothanur,1185.0,2.0,2.0,2.0,59.0,0.049789029535864976
Rachenahalli,2250.0,3.0,1.0,3.0,195.0,0.08666666666666667
Uttarahalli,1065.0,2.0,1.0,2.0,42.6,0.04
Marathahalli,1196.0,2.0,2.0,2.0,57.9,0.048411371237458194
Bellandur,1830.0,3.0,3.0,3.0,89.89,0.04912021857923497
Panathur,1370.0,2.0,2.0,3.0,75.0,0.05474452554744526
Rajaji Nagar,2400.0,5.0,1.0,5.0,408.0,0.17
Hennur,1255.0,2.0,1.0,2.0,55.5,0.044223107569721115
5th Phase JP Nagar,1256.0,2.0,1.0,2.0,62.8,0.049999999999999996
Kengeri,502.0,1.0,1.0,1.0,25.0,0.049800796812749
Yeshwanthpur,1195.0,2.0,2.0,2.0,100.0,0.08368200836820083
Channasandra,1030.0,2.0,1.0,2.0,34.5,0.03349514563106796
Ramagondanahalli,1151.0,2.0,2.0,2.0,46.0,0.03996524761077324
Whitefield,1109.0,2.0,1.0,2.0,41.49,0.037412082957619476
Thigalarapalya,1418.0,2.0,2.0,2.0,103.0,0.07263751763046544
Sarjapur  Road,1181.0,2.0,1.0,3.0,65.0,0.0550381033022862
Brookefield,1706.0,3.0,2.0,3.0,115.0,0.06740914419695193
Hosa Road,760.0,1.0,1.0,1.0,24.9,0.03276315789473684
Kasavanhalli,1555.0,3.0,2.0,3.0,82.5,0.05305466237942122
Yeshwanthpur,1195.0,2.0,2.0,2.0,100.0,0.08368200836820083
Brookefield,2700.0,8.0,0.0,8.0,290.0,0.10740740740740741
Malleshwaram,2475.0,4.0,3.0,3.0,337.0,0.13616161616161615
JP Nagar,1197.0,2.0,1.0,2.0,47.88,0.04
Whitefield,1140.0,2.0,1.0,2.0,56.0,0.04912280701754386
Sarjapur,1240.0,2.0,1.0,2.0,44.3,0.0357258064516129
Whitefield,3565.0,4.0,0.0,4.0,218.0,0.06115007012622721
Kothanur,1790.0,3.0,0.0,3.0,97.0,0.05418994413407821
Kengeri,750.0,2.0,1.0,2.0,36.5,0.048666666666666664
Uttarahalli,1143.0,2.0,2.0,2.0,45.0,0.03937007874015748
Hegde Nagar,1847.0,3.0,2.0,3.0,125.0,0.0676773145641581
8th Phase JP Nagar,1062.0,2.0,1.0,2.0,42.47,0.03999058380414312
Raja Rajeshwari Nagar,1095.0,2.0,2.0,2.0,38.33,0.03500456621004566
CV Raman Nagar,1835.0,3.0,2.0,3.0,160.0,0.08719346049046321
Ramamurthy Nagar,360.0,1.0,1.0,1.0,26.0,0.07222222222222222
Electronic City,800.0,2.0,2.0,2.0,32.0,0.04
Sarjapur  Road,984.0,2.0,1.0,2.0,44.28,0.045
Chandapura,975.0,2.0,1.0,2.0,24.86,0.025497435897435895
Kaggadasapura,1654.0,3.0,3.0,3.0,70.0,0.04232164449818621
Rachenahalli,1050.0,2.0,2.0,2.0,52.08,0.0496
Raja Rajeshwari Nagar,1196.0,2.0,2.0,2.0,40.54,0.03389632107023411
Bannerghatta Road,1157.0,2.0,0.0,2.0,40.0,0.03457216940363008
Marathahalli,1485.0,2.0,2.0,3.0,90.0,0.06060606060606061
Kothanur,1455.0,2.0,0.0,2.0,69.0,0.04742268041237113
BTM 2nd Stage,1274.0,2.0,2.0,2.0,70.0,0.054945054945054944
Kothanur,1500.0,1.0,0.0,1.0,75.0,0.05
R.T. Nagar,970.0,2.0,1.0,2.0,55.0,0.05670103092783505
Uttarahalli,1330.0,2.0,1.0,3.0,56.0,0.042105263157894736
Devanahalli,1282.0,2.0,2.0,3.0,68.52,0.05344773790951638
Marathahalli,2524.0,5.0,2.0,4.0,190.0,0.07527733755942947
Budigere,1920.0,2.0,1.0,3.0,88.0,0.04583333333333333
Hennur Road,2264.0,3.0,2.0,3.0,168.0,0.07420494699646643
Bannerghatta Road,1885.0,3.0,1.0,3.0,125.0,0.06631299734748011
Marathahalli,1310.0,3.0,1.0,3.0,63.22,0.048259541984732826
Electronic City,1500.0,2.0,1.0,3.0,64.5,0.043
Kundalahalli,1724.0,3.0,1.0,3.0,125.0,0.07250580046403712
Banashankari,2400.0,4.0,3.0,4.0,500.0,0.20833333333333334
Sarjapur  Road,980.0,2.0,1.0,2.0,25.0,0.025510204081632654
Kengeri Satellite Town,883.0,2.0,1.0,2.0,45.0,0.05096262740656852
Jigani,2420.0,4.0,1.0,4.0,190.0,0.07851239669421488
5th Phase JP Nagar,1700.0,2.0,3.0,3.0,100.0,0.058823529411764705
Yelahanka,1664.0,3.0,0.0,3.0,73.95,0.04444110576923077
Kanakpura Road,1339.0,2.0,3.0,2.0,75.0,0.05601194921583271
Thanisandra,1595.0,3.0,1.0,3.0,105.0,0.06583072100313479
Hosa Road,1100.0,2.0,3.0,3.0,85.0,0.07727272727272727
Kaggadasapura,1185.0,2.0,1.0,2.0,41.0,0.03459915611814346
7th Phase JP Nagar,500.0,1.0,0.0,1.0,70.0,0.14
Varthur,1125.0,2.0,2.0,2.0,40.0,0.035555555555555556
Kengeri Satellite Town,560.0,2.0,1.0,2.0,16.6,0.029642857142857144
Rajaji Nagar,2500.0,3.0,3.0,3.0,350.0,0.14
Kundalahalli,1724.0,3.0,2.0,3.0,127.0,0.07366589327146171
Sarjapur  Road,1700.0,3.0,1.0,3.0,79.9,0.047
Yeshwanthpur,1277.5,2.0,0.0,2.0,95.815,0.07500195694716243
Yeshwanthpur,1166.0,2.0,1.0,2.0,64.08,0.05495711835334477
HSR Layout,1372.0,2.0,1.0,2.0,61.0,0.04446064139941691
Whitefield,1991.0,3.0,2.0,3.0,104.0,0.052235057759919636
Hulimavu,1255.0,2.0,2.0,2.0,73.0,0.05816733067729084
Electronic City,910.0,2.0,2.0,2.0,42.0,0.046153846153846156
Kanakpura Road,1140.0,2.0,1.0,2.0,65.0,0.05701754385964912
Whitefield,3117.0,3.0,2.0,3.0,261.0,0.08373435996150144
Akshaya Nagar,1179.0,2.0,1.0,2.0,51.0,0.043256997455470736
Electronic City Phase II,1065.0,2.0,1.0,2.0,30.75,0.028873239436619718
Thanisandra,1265.0,2.0,2.0,2.0,82.0,0.06482213438735178
Malleshwaram,900.0,2.0,1.0,2.0,95.0,0.10555555555555556
Sarjapur  Road,1525.0,2.0,2.0,3.0,60.0,0.03934426229508197
Hosa Road,840.0,2.0,1.0,2.0,28.0,0.03333333333333333
Yeshwanthpur,1520.0,3.0,3.0,3.0,85.0,0.05592105263157895
Kengeri Satellite Town,800.0,2.0,1.0,2.0,40.0,0.05
Sarjapur  Road,3416.5,6.0,0.0,4.0,143.0,0.04185570027806235
Channasandra,1123.0,2.0,1.0,2.0,36.0,0.032056990204808546
Whitefield,3000.0,3.0,2.0,3.0,400.0,0.13333333333333333
Kaggadasapura,3000.0,4.0,0.0,4.0,130.0,0.043333333333333335
Haralur Road,1194.0,2.0,2.0,2.0,47.0,0.03936348408710218
Electronics City Phase 1,891.0,2.0,1.0,2.0,24.95,0.028002244668911335
Bannerghatta Road,1470.0,2.0,1.0,3.0,85.0,0.05782312925170068
7th Phase JP Nagar,1463.0,2.0,1.0,3.0,61.45,0.04200273410799727
Thanisandra,1801.0,3.0,1.0,3.0,115.0,0.06385341476957246
Sarjapur,950.0,2.0,2.0,2.0,32.5,0.034210526315789476
Panathur,1597.0,3.0,1.0,3.0,67.12,0.04202880400751409
Koramangala,2503.0,6.0,2.0,4.0,325.0,0.12984418697562924
Rajaji Nagar,3100.0,4.0,2.0,4.0,570.0,0.18387096774193548
Raja Rajeshwari Nagar,1530.0,3.0,2.0,3.0,64.0,0.04183006535947712
Sarjapur  Road,1210.0,2.0,2.0,2.0,58.0,0.047933884297520664
Nagarbhavi,1200.0,2.0,1.0,2.0,150.0,0.125
Kudlu Gate,1535.0,3.0,2.0,3.0,85.0,0.05537459283387622
Kanakpura Road,525.0,1.0,1.0,1.0,26.0,0.049523809523809526
Bannerghatta Road,1550.0,3.0,2.0,3.0,82.0,0.05290322580645161
Hebbal,1255.0,3.0,2.0,3.0,77.68,0.061896414342629484
Vidyaranyapura,1175.0,2.0,2.0,2.0,35.0,0.029787234042553193
Hennur Road,1153.0,2.0,1.0,2.0,43.0,0.0372940156114484
Thanisandra,1296.0,2.0,2.0,2.0,83.0,0.06404320987654322
Banashankari,1310.0,2.0,2.0,2.0,80.43,0.0613969465648855
Old Madras Road,2640.0,5.0,1.0,3.0,150.0,0.056818181818181816
Sarjapur  Road,1233.0,2.0,2.0,2.0,77.65,0.06297648012976481
Hennur Road,1482.0,2.0,1.0,3.0,92.0,0.0620782726045884
Marathahalli,1602.0,2.0,0.0,2.0,104.0,0.06491885143570537
Raja Rajeshwari Nagar,1144.0,2.0,2.0,2.0,38.55,0.033697552447552445
Whitefield,1255.0,2.0,2.0,2.0,40.0,0.03187250996015936
JP Nagar,1157.0,2.0,1.0,2.0,73.0,0.06309420916162489
Whitefield,1200.0,2.0,1.0,2.0,45.0,0.0375
KR Puram,3657.0,5.0,0.0,5.0,310.0,0.0847689362865737
Sarjapur  Road,1140.0,2.0,1.0,2.0,40.0,0.03508771929824561
7th Phase JP Nagar,2095.0,3.0,2.0,3.0,150.0,0.07159904534606205
Hebbal Kempapura,1700.0,3.0,2.0,3.0,155.0,0.09117647058823529
Banashankari,1041.0,2.0,1.0,2.0,36.44,0.03500480307396734
Sarjapur  Road,1400.0,3.0,2.0,3.0,55.0,0.039285714285714285
Haralur Road,1092.0,2.0,2.0,2.0,44.0,0.040293040293040296
Sarjapur  Road,2425.0,5.0,1.0,4.0,201.0,0.08288659793814433
Electronic City,1200.0,2.0,1.0,2.0,34.66,0.02888333333333333
Whitefield,3100.0,4.0,2.0,4.0,350.0,0.11290322580645161
Yeshwanthpur,1400.0,2.0,2.0,2.0,100.0,0.07142857142857142
Varthur,2145.0,3.0,2.0,3.0,165.0,0.07692307692307693
Electronic City,1500.0,2.0,1.0,3.0,77.5,0.051666666666666666
Kalena Agrahara,980.0,2.0,2.0,2.0,35.0,0.03571428571428571
Kaggadasapura,1225.0,2.0,2.0,2.0,48.0,0.03918367346938775
Kaggadasapura,1340.0,3.0,1.0,3.0,66.0,0.049253731343283584
Hormavu,2400.0,3.0,1.0,3.0,177.0,0.07375
Electronic City,910.0,2.0,1.0,2.0,40.0,0.04395604395604396
Varthur,1450.0,3.0,2.0,3.0,71.0,0.04896551724137931
Jalahalli,1407.0,2.0,1.0,2.0,98.49,0.06999999999999999
Whitefield,1200.0,3.0,2.0,3.0,56.2,0.04683333333333334
Sarjapur  Road,1814.0,3.0,3.0,3.0,63.0,0.034729878721058434
Sarjapur,1044.0,2.0,2.0,2.0,34.0,0.032567049808429116
Electronic City,1800.0,3.0,2.0,4.0,190.0,0.10555555555555556
Bannerghatta Road,1305.0,2.0,2.0,3.0,60.0,0.04597701149425287
Bannerghatta Road,950.0,2.0,0.0,2.0,38.0,0.04
Yelahanka,1823.0,3.0,2.0,3.0,103.0,0.05650027427317608
Bannerghatta Road,1450.0,2.0,2.0,3.0,78.0,0.05379310344827586
Bisuvanahalli,945.0,2.0,1.0,2.0,33.0,0.03492063492063492
Banashankari,1425.0,3.0,3.0,3.0,49.88,0.03500350877192983
Hebbal,1162.0,2.0,1.0,2.0,59.0,0.050774526678141134
Bellandur,1201.0,2.0,2.0,2.0,59.99,0.049950041631973356
Kanakapura,1090.0,2.0,2.0,2.0,38.15,0.034999999999999996
Rachenahalli,1050.0,2.0,2.0,2.0,53.5,0.05095238095238095
Thanisandra,1220.0,2.0,1.0,2.0,43.92,0.036000000000000004
Kengeri Satellite Town,2480.0,2.0,1.0,2.0,160.0,0.06451612903225806
Electronics City Phase 1,1175.0,2.0,2.0,2.0,51.47,0.04380425531914894
Hosa Road,1100.0,2.0,2.0,2.0,37.1,0.03372727272727273
Kengeri,3500.0,5.0,0.0,3.0,275.0,0.07857142857142857
Panathur,661.0,1.0,1.0,1.0,40.0,0.060514372163388806
Yelahanka,2145.0,3.0,3.0,3.0,125.0,0.05827505827505827
Talaghattapura,2273.0,3.0,2.0,3.0,145.0,0.06379234491860977
Kudlu,1027.0,2.0,2.0,2.0,44.0,0.042843232716650435
7th Phase JP Nagar,1680.0,3.0,2.0,3.0,117.0,0.06964285714285715
Chandapura,922.0,2.0,1.0,2.0,36.0,0.039045553145336226
Jakkur,1865.0,3.0,1.0,3.0,124.0,0.06648793565683646
Raja Rajeshwari Nagar,1260.0,2.0,1.0,2.0,67.39,0.05348412698412698
Malleshwaram,1410.0,2.0,3.0,2.0,125.0,0.08865248226950355
Malleshwaram,2475.0,4.0,3.0,3.0,332.0,0.13414141414141414
Kanakpura Road,1260.0,3.0,3.0,3.0,63.58,0.05046031746031746
Jakkur,2283.0,4.0,2.0,4.0,130.0,0.05694261936049058
Sarjapur  Road,1035.0,2.0,2.0,2.0,49.2,0.04753623188405797
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,71.0,0.06761904761904762
Kaggadasapura,1063.0,2.0,2.0,2.0,42.0,0.03951081843838194
Begur Road,1410.0,2.0,3.0,3.0,54.99,0.039
Bellandur,1051.0,2.0,2.0,2.0,60.0,0.05708848715509039
Hulimavu,1127.0,2.0,1.0,2.0,65.0,0.05767524401064774
Attibele,1175.0,2.0,1.0,2.0,29.38,0.025004255319148936
Sarjapur  Road,1787.0,3.0,2.0,3.0,98.29,0.05500279798545048
Electronic City Phase II,1070.0,2.0,2.0,2.0,45.0,0.04205607476635514
Banashankari,1800.0,3.0,2.0,3.0,125.0,0.06944444444444445
Kaggadasapura,1455.0,3.0,3.0,3.0,75.0,0.05154639175257732
Sarjapur  Road,1773.5,3.0,0.0,3.0,85.125,0.04799830842965887
Nagarbhavi,1145.0,2.0,2.0,2.0,40.0,0.034934497816593885
7th Phase JP Nagar,1515.0,2.0,1.0,3.0,76.0,0.050165016501650166
Hoodi,2400.0,5.0,2.0,5.0,160.0,0.06666666666666667
Koramangala,1120.0,2.0,0.0,2.0,65.0,0.05803571428571429
7th Phase JP Nagar,1800.0,3.0,2.0,3.0,130.0,0.07222222222222222
Malleshwaram,2800.0,4.0,2.0,4.0,252.0,0.09
KR Puram,1550.0,2.0,1.0,2.0,71.0,0.045806451612903226
Kothanur,1095.0,2.0,2.0,2.0,55.0,0.0502283105022831
Electronic City,1571.0,3.0,2.0,3.0,83.0,0.05283259070655633
Jakkur,1202.0,2.0,1.0,2.0,79.0,0.06572379367720466
Bhoganhalli,1447.0,2.0,1.0,2.0,75.97,0.05250172771250864
Kanakpura Road,1100.0,3.0,2.0,3.0,53.0,0.04818181818181818
Sarjapur  Road,1145.0,2.0,2.0,2.0,75.0,0.06550218340611354
Tumkur Road,1441.0,2.0,1.0,3.0,95.0,0.0659264399722415
Whitefield,2010.0,3.0,3.0,3.0,92.0,0.045771144278606964
Raja Rajeshwari Nagar,1306.0,2.0,1.0,2.0,55.91,0.04281010719754977
Thanisandra,1110.0,2.0,2.0,2.0,46.5,0.041891891891891894
Bellandur,1299.0,2.0,2.0,2.0,82.0,0.06312548113933796
Electronic City,710.0,1.0,1.0,1.0,40.42,0.05692957746478874
Electronic City,1070.0,2.0,1.0,2.0,60.0,0.056074766355140186
Kasavanhalli,1225.0,2.0,1.0,3.0,69.0,0.0563265306122449
Whitefield,1495.0,3.0,0.0,3.0,60.55,0.04050167224080267
Balagere,1205.0,2.0,1.0,2.0,73.87,0.06130290456431536
Jalahalli,1870.0,3.0,0.0,3.0,110.0,0.058823529411764705
HSR Layout,1145.0,2.0,2.0,2.0,46.0,0.04017467248908297
Rachenahalli,440.0,1.0,1.0,1.0,28.0,0.06363636363636363
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,42.0,0.04
Nagarbhavi,600.0,2.0,1.0,4.0,100.0,0.16666666666666666
Kadugodi,1314.0,2.0,2.0,2.0,78.0,0.0593607305936073
Hoodi,1196.0,2.0,2.0,2.0,94.42,0.07894648829431439
Whitefield,1254.0,2.0,2.0,2.0,40.0,0.03189792663476874
Whitefield,1700.0,3.0,1.0,3.0,140.0,0.08235294117647059
Mahadevpura,1136.0,2.0,3.0,2.0,64.5,0.05677816901408451
Sarjapur  Road,1711.0,3.0,1.0,3.0,110.0,0.06428988895382817
Hegde Nagar,1847.0,3.0,2.0,3.0,135.0,0.07309149972929074
Yeshwanthpur,2557.0,3.0,2.0,3.0,141.0,0.055142745404771216
Hennur Road,1685.0,3.0,2.0,3.0,95.0,0.05637982195845697
Yelahanka,1756.0,3.0,2.0,3.0,125.0,0.07118451025056947
Kanakpura Road,1450.0,2.0,2.0,3.0,70.18,0.048400000000000006
Kanakpura Road,1591.0,3.0,1.0,3.0,122.0,0.07668133249528598
Thanisandra,1265.0,2.0,1.0,2.0,78.0,0.0616600790513834
7th Phase JP Nagar,1040.0,2.0,1.0,2.0,75.0,0.07211538461538461
Uttarahalli,1650.0,2.0,1.0,3.0,130.0,0.07878787878787878
Sarjapur  Road,1489.0,2.0,3.0,3.0,82.0,0.055070517125587644
Kudlu Gate,1183.0,2.0,1.0,2.0,79.54,0.06723584108199493
Kengeri Satellite Town,1450.0,2.0,3.0,3.0,50.0,0.034482758620689655
Jigani,1230.0,3.0,3.0,3.0,60.0,0.04878048780487805
Uttarahalli,1150.0,2.0,1.0,2.0,49.0,0.042608695652173914
Yelahanka,1633.0,2.0,1.0,2.0,72.0,0.04409063074096754
Old Madras Road,2430.0,5.0,2.0,3.0,180.0,0.07407407407407407
Kodichikkanahalli,1560.0,2.0,2.0,3.0,65.0,0.041666666666666664
Whitefield,1216.0,2.0,1.0,2.0,84.0,0.06907894736842106
Hebbal Kempapura,1800.0,3.0,3.0,3.0,150.0,0.08333333333333333
Kanakpura Road,1452.0,3.0,3.0,3.0,60.98,0.04199724517906336
Yelahanka,1100.0,2.0,1.0,2.0,60.0,0.05454545454545454
Old Madras Road,2010.0,3.0,2.0,4.0,115.0,0.05721393034825871
KR Puram,1200.0,1.0,0.0,2.0,65.0,0.05416666666666667
Bommanahalli,1110.0,2.0,2.0,2.0,33.0,0.02972972972972973
Yelahanka,3175.0,4.0,1.0,4.0,156.0,0.04913385826771653
Kanakpura Road,1366.0,3.0,1.0,2.0,76.85,0.05625915080527086
Sarjapur  Road,3418.0,4.0,0.0,4.0,222.0,0.0649502633118783
Whitefield,750.0,1.0,1.0,1.0,51.0,0.068
Marathahalli,1583.0,3.0,3.0,3.0,115.0,0.07264687302590019
Uttarahalli,1330.0,2.0,1.0,3.0,58.0,0.04360902255639098
Whitefield,1240.0,2.0,2.0,2.0,41.0,0.03306451612903226
Harlur,1532.0,2.0,1.0,2.0,65.0,0.04242819843342036
Hoodi,1639.0,3.0,2.0,3.0,110.0,0.06711409395973154
Dodda Nekkundi,1264.0,2.0,0.0,2.0,52.0,0.04113924050632911
Yelahanka,602.0,1.0,1.0,1.0,26.0,0.04318936877076412
8th Phase JP Nagar,1455.0,3.0,2.0,3.0,73.31,0.050384879725085915
Sarjapur  Road,3335.0,4.0,3.0,4.0,290.0,0.08695652173913043
Kothanur,1185.0,2.0,2.0,2.0,58.0,0.048945147679324896
Hebbal,3895.0,3.0,2.0,3.0,390.0,0.10012836970474968
Yelahanka,1756.0,3.0,2.0,3.0,66.73,0.03800113895216401
Raja Rajeshwari Nagar,1306.0,2.0,2.0,2.0,44.17,0.0338208269525268
Sarjapur  Road,1405.0,3.0,2.0,3.0,48.87,0.03478291814946619
Mysore Road,1560.0,3.0,1.0,3.0,115.0,0.07371794871794872
Dodda Nekkundi,1585.0,2.0,2.0,3.0,79.0,0.049842271293375394
Whitefield,1386.0,3.0,1.0,3.0,57.46,0.04145743145743146
Sarjapur,633.0,1.0,1.0,1.0,17.09,0.026998420221169037
Harlur,1730.0,3.0,2.0,3.0,100.0,0.057803468208092484
Bellandur,981.0,2.0,2.0,2.0,37.28,0.03800203873598369
Marathahalli,1310.0,3.0,1.0,3.0,63.25,0.048282442748091604
TC Palaya,1350.0,2.0,1.0,3.0,75.0,0.05555555555555555
Hosur Road,1179.0,2.0,1.0,2.0,49.0,0.041560644614079725
Bannerghatta Road,1136.0,2.0,1.0,2.0,48.0,0.04225352112676056
Hosa Road,1680.0,3.0,1.0,3.0,101.0,0.06011904761904762
Nagarbhavi,1850.0,3.0,2.0,3.0,90.0,0.04864864864864865
Hebbal,1590.0,3.0,2.0,3.0,96.0,0.06037735849056604
Sarjapur  Road,1700.0,3.0,1.0,3.0,194.0,0.11411764705882353
Vittasandra,1246.0,2.0,1.0,2.0,63.0,0.05056179775280899
Hosur Road,1689.0,3.0,1.0,3.0,103.0,0.06098283007696862
Marathahalli,1102.0,2.0,2.0,2.0,53.67,0.04870235934664247
Marathahalli,1595.0,3.0,2.0,3.0,90.0,0.05642633228840126
Old Madras Road,1165.0,2.0,1.0,2.0,51.42,0.04413733905579399
Sarjapur  Road,534.0,1.0,1.0,1.0,19.65,0.03679775280898876
Haralur Road,1194.0,2.0,2.0,2.0,47.0,0.03936348408710218
Thanisandra,965.0,2.0,1.0,2.0,56.0,0.058031088082901555
Koramangala,1594.0,3.0,0.0,3.0,125.0,0.07841907151819323
Ramagondanahalli,1500.0,3.0,3.0,3.0,100.0,0.06666666666666667
Thanisandra,2030.0,4.0,1.0,3.0,125.0,0.06157635467980296
Haralur Road,1285.0,2.0,1.0,2.0,78.0,0.060700389105058365
Raja Rajeshwari Nagar,1162.0,2.0,0.0,2.0,65.0,0.05593803786574871
Brookefield,1420.0,3.0,2.0,3.0,85.0,0.05985915492957746
Thanisandra,1735.0,3.0,3.0,3.0,135.0,0.07780979827089338
Hennur Road,1480.0,3.0,0.0,3.0,100.0,0.06756756756756757
TC Palaya,1200.0,2.0,0.0,2.0,65.0,0.05416666666666667
Subramanyapura,1223.0,2.0,2.0,3.0,42.81,0.03500408830744072
Bommanahalli,2100.0,4.0,2.0,4.0,85.0,0.04047619047619048
Ramagondanahalli,1215.0,2.0,1.0,2.0,45.5,0.037448559670781895
Thanisandra,2695.0,4.0,3.0,4.0,188.0,0.06975881261595547
Uttarahalli,1330.0,2.0,2.0,3.0,46.45,0.03492481203007519
Kanakpura Road,1603.0,3.0,3.0,3.0,113.0,0.07049282595134124
Electronic City,1140.0,2.0,2.0,2.0,33.84,0.029684210526315792
5th Phase JP Nagar,1725.0,2.0,2.0,3.0,100.0,0.057971014492753624
Rajaji Nagar,3730.0,4.0,3.0,4.0,370.0,0.09919571045576407
Hebbal,2661.0,3.0,0.0,3.0,226.5,0.08511837655016911
Whitefield,1190.0,2.0,1.0,2.0,64.0,0.05378151260504202
Mysore Road,1020.0,2.0,2.0,2.0,48.95,0.04799019607843138
Hennur Road,1195.0,2.0,2.0,2.0,73.0,0.06108786610878661
Kanakpura Road,2775.0,3.0,1.0,4.0,165.0,0.05945945945945946
Kothanur,1160.0,2.0,2.0,2.0,57.0,0.04913793103448276
Kodichikkanahalli,1299.0,2.0,3.0,2.0,58.0,0.044649730561970746
Hebbal,2790.0,5.0,3.0,4.0,198.0,0.07096774193548387
Rajaji Nagar,1440.0,2.0,2.0,2.0,165.0,0.11458333333333333
Whitefield,1200.0,3.0,1.0,3.0,67.77,0.056475
Kanakpura Road,1498.0,3.0,2.0,3.0,74.9,0.05
Old Airport Road,2658.0,5.0,3.0,4.0,189.0,0.07110609480812641
Begur Road,1200.0,2.0,2.0,2.0,42.0,0.035
Uttarahalli,1200.0,2.0,1.0,2.0,55.0,0.04583333333333333
Uttarahalli,1123.0,2.0,1.0,2.0,48.0,0.0427426536064114
KR Puram,1040.0,2.0,2.0,2.0,50.0,0.04807692307692308
Begur Road,1160.0,2.0,2.0,2.0,42.0,0.03620689655172414
Kengeri,416.0,1.0,1.0,1.0,19.5,0.046875
Whitefield,1185.0,2.0,2.0,2.0,41.0,0.03459915611814346
Haralur Road,1245.0,2.0,3.0,2.0,62.0,0.04979919678714859
Raja Rajeshwari Nagar,1419.0,2.0,1.0,2.0,60.42,0.042579281183932345
Haralur Road,1875.0,3.0,3.0,3.0,110.0,0.058666666666666666
Bannerghatta Road,1000.0,2.0,1.0,2.0,44.5,0.0445
KR Puram,1400.0,2.0,3.0,3.0,60.0,0.04285714285714286
Kanakpura Road,700.0,2.0,1.0,2.0,34.0,0.04857142857142857
Kothanur,1195.0,2.0,2.0,2.0,59.0,0.049372384937238493
Balagere,1210.0,2.0,1.0,2.0,80.9,0.0668595041322314
Whitefield,665.0,1.0,0.0,1.0,28.585,0.042984962406015036
Whitefield,1216.0,2.0,1.0,2.0,79.0,0.0649671052631579
TC Palaya,1152.0,2.0,2.0,2.0,55.0,0.04774305555555555
Whitefield,1322.5,3.0,0.0,3.0,40.985,0.03099054820415879
Electronic City,1160.0,2.0,2.0,3.0,42.0,0.03620689655172414
Electronic City,1128.0,2.0,1.0,2.0,65.4,0.057978723404255327
Kanakpura Road,1050.0,2.0,1.0,2.0,35.0,0.03333333333333333
Sarjapur  Road,1000.0,2.0,1.0,2.0,67.0,0.067
Thanisandra,2999.97,6.0,0.0,6.0,110.0,0.03666703333700004
Uttarahalli,1163.0,2.0,2.0,2.0,68.0,0.058469475494411005
Kanakpura Road,1450.0,2.0,2.0,3.0,62.93,0.0434
Thigalarapalya,2072.0,4.0,2.0,3.0,142.0,0.06853281853281853
Hennur,1225.0,2.0,1.0,2.0,57.0,0.04653061224489796
Hegde Nagar,1801.0,3.0,2.0,3.0,115.0,0.06385341476957246
Sarjapur  Road,984.0,2.0,1.0,2.0,45.91,0.04665650406504065
Electronics City Phase 1,920.0,2.0,2.0,2.0,33.0,0.035869565217391305
Electronics City Phase 1,1300.0,2.0,1.0,2.0,67.0,0.05153846153846154
HSR Layout,1600.0,2.0,2.0,3.0,115.0,0.071875
Kothanur,2700.0,4.0,2.0,4.0,175.0,0.06481481481481481
HSR Layout,1140.0,2.0,2.0,2.0,46.0,0.04035087719298246
Nagarbhavi,2200.0,2.0,3.0,3.0,99.0,0.045
Sarjapur  Road,1819.0,3.0,2.0,3.0,100.0,0.05497526113249038
Koramangala,1744.0,3.0,1.0,3.0,200.0,0.11467889908256881
7th Phase JP Nagar,1680.0,3.0,3.0,3.0,125.0,0.0744047619047619
9th Phase JP Nagar,600.0,3.0,2.0,3.0,79.0,0.13166666666666665
Hebbal,1645.0,3.0,2.0,3.0,117.0,0.07112462006079028
Hosa Road,1360.0,2.0,1.0,2.0,77.61,0.05706617647058824
Electronic City Phase II,1400.0,2.0,2.0,3.0,40.44,0.028885714285714285
Anekal,700.0,1.0,0.0,2.0,19.4,0.027714285714285712
Talaghattapura,2273.0,3.0,3.0,3.0,159.0,0.06995160580730313
Electronic City,1599.0,3.0,2.0,3.0,99.0,0.06191369606003752
Chandapura,1095.0,2.0,2.0,3.0,28.0,0.025570776255707764
9th Phase JP Nagar,1719.3,2.0,2.0,3.0,88.0,0.05118362124120281
Mysore Road,1080.0,2.0,1.0,3.0,60.0,0.05555555555555555
Bisuvanahalli,1075.0,2.0,1.0,3.0,36.0,0.03348837209302326
Ramamurthy Nagar,1170.0,2.0,2.0,2.0,46.8,0.04
Electronic City,635.0,1.0,1.0,1.0,28.0,0.04409448818897638
Hosa Road,1369.1,2.0,1.0,2.0,104.0,0.07596231100723103
Raja Rajeshwari Nagar,1580.0,3.0,1.0,3.0,83.74,0.053
Raja Rajeshwari Nagar,1395.0,2.0,2.0,3.0,72.0,0.05161290322580645
Thigalarapalya,3122.0,6.0,2.0,4.0,235.0,0.07527226137091608
TC Palaya,900.0,2.0,0.0,2.0,55.0,0.06111111111111111
Raja Rajeshwari Nagar,945.0,2.0,1.0,2.0,45.0,0.047619047619047616
Sarjapur,1044.0,2.0,2.0,2.0,36.0,0.034482758620689655
Somasundara Palya,1185.0,2.0,2.0,2.0,75.0,0.06329113924050633
